State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Andhra Pradesh,SPSR NELLORE,2011,Rabi       ,Sesamum,622,134
Andhra Pradesh,SPSR NELLORE,2011,Rabi       ,Urad,40668,23221
Andhra Pradesh,SPSR NELLORE,2011,Whole Year ,Banana,1177,18284
Andhra Pradesh,SPSR NELLORE,2011,Whole Year ,Cashewnut,453,116
Andhra Pradesh,SPSR NELLORE,2011,Whole Year ,Sugarcane,9061,976456
Andhra Pradesh,SPSR NELLORE,2011,Whole Year ,Sunflower,2862,1983
Andhra Pradesh,SPSR NELLORE,2011,Whole Year ,Sweet potato,175,2250
Andhra Pradesh,SPSR NELLORE,2011,Whole Year ,Tobacco,10882,17531
Andhra Pradesh,SPSR NELLORE,2011,Whole Year ,Turmeric,280,2102
Andhra Pradesh,SRIKAKULAM,2011,Kharif     ,Arhar/Tur,1185,628
Andhra Pradesh,SRIKAKULAM,2011,Kharif     ,Bajra,1143,1599
Andhra Pradesh,SRIKAKULAM,2011,Kharif     ,Cotton(lint),5567,11953
Andhra Pradesh,SRIKAKULAM,2011,Kharif     ,Dry chillies,55,209
Andhra Pradesh,SRIKAKULAM,2011,Kharif     ,Groundnut,14272,18154
Andhra Pradesh,SRIKAKULAM,2011,Kharif     ,Jowar,145,312
Andhra Pradesh,SRIKAKULAM,2011,Kharif     ,Maize,6097,22498
Andhra Pradesh,SRIKAKULAM,2011,Kharif     ,Mesta,5465,39014
Andhra Pradesh,SRIKAKULAM,2011,Kharif     ,Moong(Green Gram),2001,1169
Andhra Pradesh,SRIKAKULAM,2011,Kharif     ,Onion,80,1153
Andhra Pradesh,SRIKAKULAM,2011,Kharif     ,other oilseeds,365,7795
Andhra Pradesh,SRIKAKULAM,2011,Kharif     ,Ragi,539,478
Andhra Pradesh,SRIKAKULAM,2011,Kharif     ,Rice,208239,399240
Andhra Pradesh,SRIKAKULAM,2011,Kharif     ,Sesamum,2467,558
Andhra Pradesh,SRIKAKULAM,2011,Kharif     ,Small millets,76,54
Andhra Pradesh,SRIKAKULAM,2011,Kharif     ,Urad,1251,627
Andhra Pradesh,SRIKAKULAM,2011,Rabi       ,Arhar/Tur,25,13
Andhra Pradesh,SRIKAKULAM,2011,Rabi       ,Dry chillies,2289,13471
Andhra Pradesh,SRIKAKULAM,2011,Rabi       ,Groundnut,7065,11707
Andhra Pradesh,SRIKAKULAM,2011,Rabi       ,Horse-gram,5752,3164
Andhra Pradesh,SRIKAKULAM,2011,Rabi       ,Jowar,6,28
Andhra Pradesh,SRIKAKULAM,2011,Rabi       ,Maize,5320,41278
Andhra Pradesh,SRIKAKULAM,2011,Rabi       ,Moong(Green Gram),26066,15770
Andhra Pradesh,SRIKAKULAM,2011,Rabi       ,Onion,1094,28007
Andhra Pradesh,SRIKAKULAM,2011,Rabi       ,Ragi,582,924
Andhra Pradesh,SRIKAKULAM,2011,Rabi       ,Rice,2178,4593
Andhra Pradesh,SRIKAKULAM,2011,Rabi       ,Sesamum,3817,618
Andhra Pradesh,SRIKAKULAM,2011,Rabi       ,Urad,39824,23217
Andhra Pradesh,SRIKAKULAM,2011,Whole Year ,Banana,2039,54319
Andhra Pradesh,SRIKAKULAM,2011,Whole Year ,Cashewnut,23897,8700
Andhra Pradesh,SRIKAKULAM,2011,Whole Year ,Dry ginger,76,702
Andhra Pradesh,SRIKAKULAM,2011,Whole Year ,Garlic,1,2
Andhra Pradesh,SRIKAKULAM,2011,Whole Year ,Sugarcane,7862,548950
Andhra Pradesh,SRIKAKULAM,2011,Whole Year ,Sunflower,2691,2852
Andhra Pradesh,SRIKAKULAM,2011,Whole Year ,Sweet potato,60,771
Andhra Pradesh,SRIKAKULAM,2011,Whole Year ,Tapioca,72,414
Andhra Pradesh,SRIKAKULAM,2011,Whole Year ,Tobacco,50,172
Andhra Pradesh,SRIKAKULAM,2011,Whole Year ,Turmeric,227,1704
Andhra Pradesh,VISAKHAPATANAM,2011,Kharif     ,Arhar/Tur,2719,1088
Andhra Pradesh,VISAKHAPATANAM,2011,Kharif     ,Bajra,4638,5079
Andhra Pradesh,VISAKHAPATANAM,2011,Kharif     ,Castor seed,2,1
Andhra Pradesh,VISAKHAPATANAM,2011,Kharif     ,Cotton(lint),1390,2984
Andhra Pradesh,VISAKHAPATANAM,2011,Kharif     ,Cowpea(Lobia),487,104
Andhra Pradesh,VISAKHAPATANAM,2011,Kharif     ,Dry chillies,445,1692
Andhra Pradesh,VISAKHAPATANAM,2011,Kharif     ,Groundnut,1982,2222
Andhra Pradesh,VISAKHAPATANAM,2011,Kharif     ,Horse-gram,69,37
Andhra Pradesh,VISAKHAPATANAM,2011,Kharif     ,Jowar,837,1800
Andhra Pradesh,VISAKHAPATANAM,2011,Kharif     ,Maize,6359,25112
Andhra Pradesh,VISAKHAPATANAM,2011,Kharif     ,Mesta,10,78
Andhra Pradesh,VISAKHAPATANAM,2011,Kharif     ,Moong(Green Gram),1184,691
Andhra Pradesh,VISAKHAPATANAM,2011,Kharif     ,Niger seed,6831,2541
Andhra Pradesh,VISAKHAPATANAM,2011,Kharif     ,Onion,56,807
Andhra Pradesh,VISAKHAPATANAM,2011,Kharif     ,Other Kharif pulses,833,583
Andhra Pradesh,VISAKHAPATANAM,2011,Kharif     ,other oilseeds,1285,27441
Andhra Pradesh,VISAKHAPATANAM,2011,Kharif     ,Ragi,24806,17761
Andhra Pradesh,VISAKHAPATANAM,2011,Kharif     ,Rice,109505,166766
Andhra Pradesh,VISAKHAPATANAM,2011,Kharif     ,Sesamum,4155,806
Andhra Pradesh,VISAKHAPATANAM,2011,Kharif     ,Small millets,15993,9862
Andhra Pradesh,VISAKHAPATANAM,2011,Kharif     ,Urad,1396,621
Andhra Pradesh,VISAKHAPATANAM,2011,Rabi       ,Arhar/Tur,29,12
Andhra Pradesh,VISAKHAPATANAM,2011,Rabi       ,Cowpea(Lobia),450,359
Andhra Pradesh,VISAKHAPATANAM,2011,Rabi       ,Dry chillies,770,1339
Andhra Pradesh,VISAKHAPATANAM,2011,Rabi       ,Gram,65,98
Andhra Pradesh,VISAKHAPATANAM,2011,Rabi       ,Groundnut,788,1889
Andhra Pradesh,VISAKHAPATANAM,2011,Rabi       ,Horse-gram,2067,1067
Andhra Pradesh,VISAKHAPATANAM,2011,Rabi       ,Jowar,4,19
Andhra Pradesh,VISAKHAPATANAM,2011,Rabi       ,Maize,1126,8737
Andhra Pradesh,VISAKHAPATANAM,2011,Rabi       ,Moong(Green Gram),2766,1651
Andhra Pradesh,VISAKHAPATANAM,2011,Rabi       ,Onion,116,2970
Andhra Pradesh,VISAKHAPATANAM,2011,Rabi       ,Other  Rabi pulses,5092,3743
Andhra Pradesh,VISAKHAPATANAM,2011,Rabi       ,other oilseeds,6831,2541
Andhra Pradesh,VISAKHAPATANAM,2011,Rabi       ,Ragi,196,298
Andhra Pradesh,VISAKHAPATANAM,2011,Rabi       ,Rice,2617,2973
Andhra Pradesh,VISAKHAPATANAM,2011,Rabi       ,Sesamum,2497,387
Andhra Pradesh,VISAKHAPATANAM,2011,Rabi       ,Urad,3904,2737
Andhra Pradesh,VISAKHAPATANAM,2011,Whole Year ,Banana,1355,22833
Andhra Pradesh,VISAKHAPATANAM,2011,Whole Year ,Cashewnut,33639,3621
Andhra Pradesh,VISAKHAPATANAM,2011,Whole Year ,Dry ginger,586,1448
Andhra Pradesh,VISAKHAPATANAM,2011,Whole Year ,Potato,46,462
Andhra Pradesh,VISAKHAPATANAM,2011,Whole Year ,Sugarcane,37862,2152876
Andhra Pradesh,VISAKHAPATANAM,2011,Whole Year ,Sunflower,547,568
Andhra Pradesh,VISAKHAPATANAM,2011,Whole Year ,Sweet potato,95,1222
Andhra Pradesh,VISAKHAPATANAM,2011,Whole Year ,Tapioca,176,2251
Andhra Pradesh,VISAKHAPATANAM,2011,Whole Year ,Tobacco,580,1847
Andhra Pradesh,VISAKHAPATANAM,2011,Whole Year ,Turmeric,1957,4450
Andhra Pradesh,VIZIANAGARAM,2011,Kharif     ,Arhar/Tur,1401,743
Andhra Pradesh,VIZIANAGARAM,2011,Kharif     ,Bajra,146,113
Andhra Pradesh,VIZIANAGARAM,2011,Kharif     ,Castor seed,4,2
Andhra Pradesh,VIZIANAGARAM,2011,Kharif     ,Cotton(lint),11728,15798
Andhra Pradesh,VIZIANAGARAM,2011,Kharif     ,Dry chillies,148,563
Andhra Pradesh,VIZIANAGARAM,2011,Kharif     ,Groundnut,17056,20263
Andhra Pradesh,VIZIANAGARAM,2011,Kharif     ,Jowar,334,718
Andhra Pradesh,VIZIANAGARAM,2011,Kharif     ,Maize,10420,28176
Andhra Pradesh,VIZIANAGARAM,2011,Kharif     ,Mesta,19164,152247
Andhra Pradesh,VIZIANAGARAM,2011,Kharif     ,Moong(Green Gram),1547,903
Andhra Pradesh,VIZIANAGARAM,2011,Kharif     ,Niger seed,43,15
Andhra Pradesh,VIZIANAGARAM,2011,Kharif     ,Onion,120,1729
Andhra Pradesh,VIZIANAGARAM,2011,Kharif     ,other oilseeds,3533,80782
Andhra Pradesh,VIZIANAGARAM,2011,Kharif     ,Ragi,1387,720
Andhra Pradesh,VIZIANAGARAM,2011,Kharif     ,Rice,123491,265106
Andhra Pradesh,VIZIANAGARAM,2011,Kharif     ,Sesamum,12856,1543
Andhra Pradesh,VIZIANAGARAM,2011,Kharif     ,Small millets,300,133
Andhra Pradesh,VIZIANAGARAM,2011,Kharif     ,Urad,1783,893
Andhra Pradesh,VIZIANAGARAM,2011,Rabi       ,Dry chillies,1077,1670
Andhra Pradesh,VIZIANAGARAM,2011,Rabi       ,Gram,250,379
Andhra Pradesh,VIZIANAGARAM,2011,Rabi       ,Groundnut,2387,3535
Andhra Pradesh,VIZIANAGARAM,2011,Rabi       ,Horse-gram,9814,3150
Andhra Pradesh,VIZIANAGARAM,2011,Rabi       ,Jowar,13,61
Andhra Pradesh,VIZIANAGARAM,2011,Rabi       ,Maize,10199,63448
Andhra Pradesh,VIZIANAGARAM,2011,Rabi       ,Moong(Green Gram),14019,6995
Andhra Pradesh,VIZIANAGARAM,2011,Rabi       ,Onion,233,5965
Andhra Pradesh,VIZIANAGARAM,2011,Rabi       ,other oilseeds,43,15
Andhra Pradesh,VIZIANAGARAM,2011,Rabi       ,Ragi,601,686
Andhra Pradesh,VIZIANAGARAM,2011,Rabi       ,Rice,1078,2639
Andhra Pradesh,VIZIANAGARAM,2011,Rabi       ,Sesamum,6885,1838
Andhra Pradesh,VIZIANAGARAM,2011,Rabi       ,Urad,13409,7455
Andhra Pradesh,VIZIANAGARAM,2011,Whole Year ,Arecanut,1,
Andhra Pradesh,VIZIANAGARAM,2011,Whole Year ,Banana,7433,133645
Andhra Pradesh,VIZIANAGARAM,2011,Whole Year ,Cashewnut,16430,4034
Andhra Pradesh,VIZIANAGARAM,2011,Whole Year ,Dry ginger,5,46
Andhra Pradesh,VIZIANAGARAM,2011,Whole Year ,Sugarcane,16185,1056677
Andhra Pradesh,VIZIANAGARAM,2011,Whole Year ,Sunflower,63,65
Andhra Pradesh,VIZIANAGARAM,2011,Whole Year ,Sweet potato,26,334
Andhra Pradesh,VIZIANAGARAM,2011,Whole Year ,Tapioca,12,120
Andhra Pradesh,VIZIANAGARAM,2011,Whole Year ,Tobacco,1344,2459
Andhra Pradesh,VIZIANAGARAM,2011,Whole Year ,Turmeric,203,1524
Andhra Pradesh,WEST GODAVARI,2011,Kharif     ,Arhar/Tur,141,75
Andhra Pradesh,WEST GODAVARI,2011,Kharif     ,Cotton(lint),5131,11017
Andhra Pradesh,WEST GODAVARI,2011,Kharif     ,Cowpea(Lobia),3,1
Andhra Pradesh,WEST GODAVARI,2011,Kharif     ,Groundnut,1657,2318
Andhra Pradesh,WEST GODAVARI,2011,Kharif     ,Jowar,66,142
Andhra Pradesh,WEST GODAVARI,2011,Kharif     ,Maize,3171,18579
Andhra Pradesh,WEST GODAVARI,2011,Kharif     ,Moong(Green Gram),106,62
Andhra Pradesh,WEST GODAVARI,2011,Kharif     ,other oilseeds,29025,662844
Andhra Pradesh,WEST GODAVARI,2011,Kharif     ,Rice,240266,764242
Andhra Pradesh,WEST GODAVARI,2011,Kharif     ,Sesamum,4,1
Andhra Pradesh,WEST GODAVARI,2011,Kharif     ,Urad,1071,537
Andhra Pradesh,WEST GODAVARI,2011,Rabi       ,Arhar/Tur,82,43
Andhra Pradesh,WEST GODAVARI,2011,Rabi       ,Cowpea(Lobia),379,302
Andhra Pradesh,WEST GODAVARI,2011,Rabi       ,Dry chillies,1819,4138
Andhra Pradesh,WEST GODAVARI,2011,Rabi       ,Groundnut,4820,12069
Andhra Pradesh,WEST GODAVARI,2011,Rabi       ,Horse-gram,225,94
Andhra Pradesh,WEST GODAVARI,2011,Rabi       ,Jowar,78,363
Andhra Pradesh,WEST GODAVARI,2011,Rabi       ,Maize,45188,306058
Andhra Pradesh,WEST GODAVARI,2011,Rabi       ,Moong(Green Gram),10504,9191
Andhra Pradesh,WEST GODAVARI,2011,Rabi       ,Rapeseed &Mustard,39,95
Andhra Pradesh,WEST GODAVARI,2011,Rabi       ,Rice,123519,544225
Andhra Pradesh,WEST GODAVARI,2011,Rabi       ,Sesamum,1124,243
Andhra Pradesh,WEST GODAVARI,2011,Rabi       ,Urad,51696,16233
Andhra Pradesh,WEST GODAVARI,2011,Whole Year ,Banana,10098,348290
Andhra Pradesh,WEST GODAVARI,2011,Whole Year ,Cashewnut,22134,10636
Andhra Pradesh,WEST GODAVARI,2011,Whole Year ,Dry ginger,12,111
Andhra Pradesh,WEST GODAVARI,2011,Whole Year ,Sugarcane,27054,2506788
Andhra Pradesh,WEST GODAVARI,2011,Whole Year ,Sunflower,548,581
Andhra Pradesh,WEST GODAVARI,2011,Whole Year ,Tapioca,84,840
Andhra Pradesh,WEST GODAVARI,2011,Whole Year ,Tobacco,25908,47275
Andhra Pradesh,WEST GODAVARI,2011,Whole Year ,Turmeric,897,6735
Arunachal Pradesh,ANJAW,2011,Kharif     ,Maize,3560,4747
Arunachal Pradesh,ANJAW,2011,Kharif     ,Rice,3489,2988
Arunachal Pradesh,ANJAW,2011,Kharif     ,Small millets,1381,1104
Arunachal Pradesh,ANJAW,2011,Rabi       ,Wheat,10,16
Arunachal Pradesh,ANJAW,2011,Whole Year ,Dry chillies,22,35
Arunachal Pradesh,ANJAW,2011,Whole Year ,Dry ginger,118,950
Arunachal Pradesh,ANJAW,2011,Whole Year ,Oilseeds total,139,154
Arunachal Pradesh,ANJAW,2011,Whole Year ,Potato,117,1043
Arunachal Pradesh,ANJAW,2011,Whole Year ,Turmeric,20,51
Arunachal Pradesh,CHANGLANG,2011,Kharif     ,Maize,887,1183
Arunachal Pradesh,CHANGLANG,2011,Kharif     ,Rice,10260,20873
Arunachal Pradesh,CHANGLANG,2011,Kharif     ,Small millets,1250,1167
Arunachal Pradesh,CHANGLANG,2011,Rabi       ,Wheat,280,635
Arunachal Pradesh,CHANGLANG,2011,Whole Year ,Dry chillies,788,1254
Arunachal Pradesh,CHANGLANG,2011,Whole Year ,Dry ginger,577,4163
Arunachal Pradesh,CHANGLANG,2011,Whole Year ,Oilseeds total,4702,5179
Arunachal Pradesh,CHANGLANG,2011,Whole Year ,Potato,119,791
Arunachal Pradesh,CHANGLANG,2011,Whole Year ,Sugarcane,620,8196
Arunachal Pradesh,CHANGLANG,2011,Whole Year ,Turmeric,92,602
Arunachal Pradesh,DIBANG VALLEY,2011,Kharif     ,Maize,1806,2500
Arunachal Pradesh,DIBANG VALLEY,2011,Kharif     ,Rice,1610,1382
Arunachal Pradesh,DIBANG VALLEY,2011,Kharif     ,Small millets,706,823
Arunachal Pradesh,DIBANG VALLEY,2011,Whole Year ,Dry chillies,45,90
Arunachal Pradesh,DIBANG VALLEY,2011,Whole Year ,Dry ginger,30,124
Arunachal Pradesh,DIBANG VALLEY,2011,Whole Year ,Oilseeds total,153,152
Arunachal Pradesh,DIBANG VALLEY,2011,Whole Year ,Potato,106,614
Arunachal Pradesh,EAST KAMENG,2011,Kharif     ,Maize,2590,3488
Arunachal Pradesh,EAST KAMENG,2011,Kharif     ,Rice,8398,7822
Arunachal Pradesh,EAST KAMENG,2011,Kharif     ,Small millets,528,626
Arunachal Pradesh,EAST KAMENG,2011,Rabi       ,Wheat,31,72
Arunachal Pradesh,EAST KAMENG,2011,Whole Year ,Dry chillies,96,160
Arunachal Pradesh,EAST KAMENG,2011,Whole Year ,Dry ginger,62,252
Arunachal Pradesh,EAST KAMENG,2011,Whole Year ,Oilseeds total,1069,1408
Arunachal Pradesh,EAST KAMENG,2011,Whole Year ,Potato,103,711
Arunachal Pradesh,EAST SIANG,2011,Kharif     ,Maize,3346,8789
Arunachal Pradesh,EAST SIANG,2011,Kharif     ,Rice,15378,26268
Arunachal Pradesh,EAST SIANG,2011,Kharif     ,Small millets,2303,3098
Arunachal Pradesh,EAST SIANG,2011,Rabi       ,Wheat,538,1181
Arunachal Pradesh,EAST SIANG,2011,Whole Year ,Dry chillies,213,246
Arunachal Pradesh,EAST SIANG,2011,Whole Year ,Dry ginger,893,8737
Arunachal Pradesh,EAST SIANG,2011,Whole Year ,Oilseeds total,4826,5070
Arunachal Pradesh,EAST SIANG,2011,Whole Year ,Potato,787,6815
Arunachal Pradesh,EAST SIANG,2011,Whole Year ,Sugarcane,241,9680
Arunachal Pradesh,EAST SIANG,2011,Whole Year ,Turmeric,197,398
Arunachal Pradesh,KURUNG KUMEY,2011,Kharif     ,Maize,568,839
Arunachal Pradesh,KURUNG KUMEY,2011,Kharif     ,Rice,406,574
Arunachal Pradesh,KURUNG KUMEY,2011,Kharif     ,Small millets,542,800
Arunachal Pradesh,KURUNG KUMEY,2011,Whole Year ,Dry chillies,11,4
Arunachal Pradesh,KURUNG KUMEY,2011,Whole Year ,Dry ginger,20,143
Arunachal Pradesh,KURUNG KUMEY,2011,Whole Year ,Oilseeds total,71,145
Arunachal Pradesh,KURUNG KUMEY,2011,Whole Year ,Potato,26,19
Arunachal Pradesh,LOHIT,2011,Kharif     ,Maize,10278,12823
Arunachal Pradesh,LOHIT,2011,Kharif     ,Rice,11839,22082
Arunachal Pradesh,LOHIT,2011,Kharif     ,Small millets,99,90
Arunachal Pradesh,LOHIT,2011,Rabi       ,Wheat,475,867
Arunachal Pradesh,LOHIT,2011,Whole Year ,Dry chillies,152,276
Arunachal Pradesh,LOHIT,2011,Whole Year ,Dry ginger,1015,9112
Arunachal Pradesh,LOHIT,2011,Whole Year ,Oilseeds total,10764,8905
Arunachal Pradesh,LOHIT,2011,Whole Year ,Potato,778,7681
Arunachal Pradesh,LOHIT,2011,Whole Year ,Sugarcane,31,209
Arunachal Pradesh,LOHIT,2011,Whole Year ,Turmeric,123,618
Arunachal Pradesh,LOWER DIBANG VALLEY,2011,Kharif     ,Maize,8137,10852
Arunachal Pradesh,LOWER DIBANG VALLEY,2011,Kharif     ,Rice,11357,14995
Arunachal Pradesh,LOWER DIBANG VALLEY,2011,Kharif     ,Small millets,1485,1126
Arunachal Pradesh,LOWER DIBANG VALLEY,2011,Rabi       ,Wheat,265,442
Arunachal Pradesh,LOWER DIBANG VALLEY,2011,Whole Year ,Dry chillies,87,97
Arunachal Pradesh,LOWER DIBANG VALLEY,2011,Whole Year ,Dry ginger,2966,22305
Arunachal Pradesh,LOWER DIBANG VALLEY,2011,Whole Year ,Oilseeds total,5255,5247
Arunachal Pradesh,LOWER DIBANG VALLEY,2011,Whole Year ,Potato,329,2768
Arunachal Pradesh,LOWER DIBANG VALLEY,2011,Whole Year ,Sugarcane,100,1030
Arunachal Pradesh,LOWER DIBANG VALLEY,2011,Whole Year ,Turmeric,94,663
Arunachal Pradesh,LOWER SUBANSIRI,2011,Kharif     ,Maize,645,1303
Arunachal Pradesh,LOWER SUBANSIRI,2011,Kharif     ,Rice,8285,1161
Arunachal Pradesh,LOWER SUBANSIRI,2011,Kharif     ,Small millets,1503,1582
Arunachal Pradesh,LOWER SUBANSIRI,2011,Whole Year ,Dry chillies,152,269
Arunachal Pradesh,LOWER SUBANSIRI,2011,Whole Year ,Dry ginger,194,1096
Arunachal Pradesh,LOWER SUBANSIRI,2011,Whole Year ,Oilseeds total,908,1104
Arunachal Pradesh,LOWER SUBANSIRI,2011,Whole Year ,Potato,332,3149
Arunachal Pradesh,LOWER SUBANSIRI,2011,Whole Year ,Sugarcane,90,2750
Arunachal Pradesh,PAPUM PARE,2011,Kharif     ,Maize,2278,4438
Arunachal Pradesh,PAPUM PARE,2011,Kharif     ,Rice,9227,16002
Arunachal Pradesh,PAPUM PARE,2011,Kharif     ,Small millets,649,931
Arunachal Pradesh,PAPUM PARE,2011,Rabi       ,Wheat,183,354
Arunachal Pradesh,PAPUM PARE,2011,Whole Year ,Dry chillies,70,468
Arunachal Pradesh,PAPUM PARE,2011,Whole Year ,Dry ginger,187,1100
Arunachal Pradesh,PAPUM PARE,2011,Whole Year ,Oilseeds total,1865,2385
Arunachal Pradesh,PAPUM PARE,2011,Whole Year ,Potato,238,2475
Arunachal Pradesh,PAPUM PARE,2011,Whole Year ,Sugarcane,190,3230
Arunachal Pradesh,PAPUM PARE,2011,Whole Year ,Turmeric,23,157
Arunachal Pradesh,TAWANG,2011,Kharif     ,Maize,722,1600
Arunachal Pradesh,TAWANG,2011,Kharif     ,Rice,777,866
Arunachal Pradesh,TAWANG,2011,Kharif     ,Small millets,1015,1331
Arunachal Pradesh,TAWANG,2011,Rabi       ,Wheat,1156,1952
Arunachal Pradesh,TAWANG,2011,Whole Year ,Dry chillies,84,204
Arunachal Pradesh,TAWANG,2011,Whole Year ,Dry ginger,21,52
Arunachal Pradesh,TAWANG,2011,Whole Year ,Oilseeds total,173,249
Arunachal Pradesh,TAWANG,2011,Whole Year ,Potato,477,4521
Arunachal Pradesh,TAWANG,2011,Whole Year ,Turmeric,16,34
Arunachal Pradesh,TIRAP,2011,Kharif     ,Maize,2720,3476
Arunachal Pradesh,TIRAP,2011,Kharif     ,Rice,5082,4438
Arunachal Pradesh,TIRAP,2011,Kharif     ,Small millets,4556,3162
Arunachal Pradesh,TIRAP,2011,Whole Year ,Dry chillies,83,161
Arunachal Pradesh,TIRAP,2011,Whole Year ,Dry ginger,82,218
Arunachal Pradesh,TIRAP,2011,Whole Year ,Oilseeds total,287,292
Arunachal Pradesh,TIRAP,2011,Whole Year ,Potato,38,161
Arunachal Pradesh,UPPER SIANG,2011,Kharif     ,Maize,1362,1590
Arunachal Pradesh,UPPER SIANG,2011,Kharif     ,Rice,6730,8436
Arunachal Pradesh,UPPER SIANG,2011,Kharif     ,Small millets,1110,731
Arunachal Pradesh,UPPER SIANG,2011,Whole Year ,Dry chillies,259,163
Arunachal Pradesh,UPPER SIANG,2011,Whole Year ,Dry ginger,215,1300
Arunachal Pradesh,UPPER SIANG,2011,Whole Year ,Oilseeds total,87,58
Arunachal Pradesh,UPPER SIANG,2011,Whole Year ,Potato,127,1072
Arunachal Pradesh,UPPER SIANG,2011,Whole Year ,Sugarcane,150,1305
Arunachal Pradesh,UPPER SUBANSIRI,2011,Kharif     ,Maize,1058,1237
Arunachal Pradesh,UPPER SUBANSIRI,2011,Kharif     ,Rice,4235,6190
Arunachal Pradesh,UPPER SUBANSIRI,2011,Kharif     ,Small millets,1295,1820
Arunachal Pradesh,UPPER SUBANSIRI,2011,Whole Year ,Dry chillies,187,314
Arunachal Pradesh,UPPER SUBANSIRI,2011,Whole Year ,Dry ginger,140,1298
Arunachal Pradesh,UPPER SUBANSIRI,2011,Whole Year ,Oilseeds total,213,310
Arunachal Pradesh,UPPER SUBANSIRI,2011,Whole Year ,Potato,210,1952
Arunachal Pradesh,UPPER SUBANSIRI,2011,Whole Year ,Sugarcane,32,795
Arunachal Pradesh,WEST KAMENG,2011,Kharif     ,Maize,2952,4932
Arunachal Pradesh,WEST KAMENG,2011,Kharif     ,Rice,880,870
Arunachal Pradesh,WEST KAMENG,2011,Kharif     ,Small millets,1015,1087
Arunachal Pradesh,WEST KAMENG,2011,Rabi       ,Wheat,685,874
Arunachal Pradesh,WEST KAMENG,2011,Whole Year ,Dry chillies,64,248
Arunachal Pradesh,WEST KAMENG,2011,Whole Year ,Dry ginger,53,190
Arunachal Pradesh,WEST KAMENG,2011,Whole Year ,Oilseeds total,189,240
Arunachal Pradesh,WEST KAMENG,2011,Whole Year ,Potato,428,3639
Arunachal Pradesh,WEST SIANG,2011,Kharif     ,Maize,3591,4703
Arunachal Pradesh,WEST SIANG,2011,Kharif     ,Rice,25547,24596
Arunachal Pradesh,WEST SIANG,2011,Kharif     ,Small millets,2563,2522
Arunachal Pradesh,WEST SIANG,2011,Rabi       ,Wheat,77,107
Arunachal Pradesh,WEST SIANG,2011,Whole Year ,Dry chillies,187,311
Arunachal Pradesh,WEST SIANG,2011,Whole Year ,Dry ginger,307,2960
Arunachal Pradesh,WEST SIANG,2011,Whole Year ,Oilseeds total,1799,2102
Arunachal Pradesh,WEST SIANG,2011,Whole Year ,Potato,385,2589
Arunachal Pradesh,WEST SIANG,2011,Whole Year ,Sugarcane,96,2805
Arunachal Pradesh,WEST SIANG,2011,Whole Year ,Turmeric,60,277
Assam,BAKSA,2011,Autumn     ,Paddy,10325,14340
Assam,BAKSA,2011,Autumn     ,Rice,10325,14340
Assam,BAKSA,2011,Kharif     ,Arhar/Tur,235,167
Assam,BAKSA,2011,Kharif     ,Castor seed,31,19
Assam,BAKSA,2011,Kharif     ,Cotton(lint),9,4
Assam,BAKSA,2011,Kharif     ,Jute,848,6365
Assam,BAKSA,2011,Kharif     ,Maize,555,472
Assam,BAKSA,2011,Kharif     ,Mesta,103,1065
Assam,BAKSA,2011,Kharif     ,Niger seed,493,261
Assam,BAKSA,2011,Kharif     ,Orange,280,2686
Assam,BAKSA,2011,Kharif     ,Papaya,301,5714
Assam,BAKSA,2011,Kharif     ,Sesamum,443,277
Assam,BAKSA,2011,Kharif     ,Small millets,264,128
Assam,BAKSA,2011,Kharif     ,Tapioca,275,2441
Assam,BAKSA,2011,Kharif     ,Tobacco,5,2
Assam,BAKSA,2011,Rabi       ,Arecanut,2600,2361
Assam,BAKSA,2011,Rabi       ,Black pepper,82,142
Assam,BAKSA,2011,Rabi       ,Dry chillies,732,353
Assam,BAKSA,2011,Rabi       ,Ginger,440,3075
Assam,BAKSA,2011,Rabi       ,Gram,69,31
Assam,BAKSA,2011,Rabi       ,Linseed,623,401
Assam,BAKSA,2011,Rabi       ,Masoor,2229,858
Assam,BAKSA,2011,Rabi       ,Moong(Green Gram),282,136
Assam,BAKSA,2011,Rabi       ,Peas & beans (Pulses),1138,924
Assam,BAKSA,2011,Rabi       ,Pineapple,325,5322
Assam,BAKSA,2011,Rabi       ,Rapeseed &Mustard,8535,4333
Assam,BAKSA,2011,Rabi       ,Sweet potato,185,1068
Assam,BAKSA,2011,Rabi       ,Urad,2088,1119
Assam,BAKSA,2011,Rabi       ,Wheat,380,576
Assam,BAKSA,2011,Summer     ,Paddy,2500,5595
Assam,BAKSA,2011,Summer     ,Rice,2500,5595
Assam,BAKSA,2011,Whole Year ,Banana,1250,19425
Assam,BAKSA,2011,Whole Year ,Onion,226,677
Assam,BAKSA,2011,Whole Year ,Potato,3237,18544
Assam,BAKSA,2011,Whole Year ,Sugarcane,325,9636
Assam,BAKSA,2011,Whole Year ,Turmeric,632,785
Assam,BAKSA,2011,Winter     ,Paddy,85450,153149
Assam,BAKSA,2011,Winter     ,Rice,85450,153149
Assam,BARPETA,2011,Autumn     ,Paddy,27987,13767
Assam,BARPETA,2011,Autumn     ,Rice,27987,13767
Assam,BARPETA,2011,Kharif     ,Arhar/Tur,301,253
Assam,BARPETA,2011,Kharif     ,Castor seed,14,10
Assam,BARPETA,2011,Kharif     ,Cotton(lint),5,2
